Year,Period,Trade Flow,Reporter,Partner,Commodity,Commodity Code,Trade Value (US$)
2014,201412,Imports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,41638
2014,201403,Exports,Belgium,Benin,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,13523
2014,201404,Exports,Belgium,Sweden,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,12532
2014,201403,Exports,Belgium,Ethiopia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,16550
2014,201407,Imports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9794551
2014,201403,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,145
2014,201407,Exports,Belgium,Belize,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31568
2014,201407,Exports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15247
2014,201407,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19101
2014,201403,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201410,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,314708
2014,201404,Exports,Belgium,Poland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1028723
2014,201407,Imports,Belgium,Austria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5068
2014,201401,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,41
2014,201408,Exports,Belgium,France,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,19944286
2014,201411,Exports,Belgium,Romania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,85228
2014,201411,Exports,Belgium,Burundi,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,357
2014,201411,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201411,Exports,Belgium,Gambia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,4060
2014,201411,Exports,Belgium,Estonia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,275
2014,201411,Exports,Belgium,Slovenia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,67699
2014,201411,Exports,Belgium,Seychelles,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,47111
2014,201411,Exports,Belgium,Greece,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,168472
2014,201411,Exports,Belgium,Ghana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,67820
2014,201411,Exports,Belgium,Curaçao,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,31156
2014,201411,Exports,Belgium,Mali,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14656
2014,201411,Exports,Belgium,Croatia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,115921
2014,201411,Exports,Belgium,Kuwait,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,69013
2014,201411,Exports,Belgium,Antigua and Barbuda,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15257
2014,201411,Exports,Belgium,Mauritania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,260992
2014,201411,Exports,Belgium,Grenada,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15731
2014,201411,Exports,Belgium,Bahrain,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,17587
2014,201411,Exports,Belgium,Ireland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3682
2014,201411,Exports,Belgium,Aruba,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,30990
2014,201411,Exports,Belgium,Australia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,33741
2014,201411,Exports,Belgium,Liberia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,2280
2014,201411,Exports,Belgium,Latvia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,103
2014,201411,Exports,Belgium,Cyprus,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,26701
2014,201411,Exports,Belgium,Serbia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,85399
2014,201411,Exports,Belgium,Ukraine,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,139
2014,201411,Exports,Belgium,Dem.Rep. of the Congo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,30412
2014,201411,Exports,Belgium,Niger,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,150422
2014,201411,Exports,Belgium,Cameroon,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,10654
2014,201411,Exports,Belgium,Guyana,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3607
2014,201411,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,52068
2014,201411,Exports,Belgium,Cabo Verde,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,14143
2014,201411,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,134207
2014,201411,Exports,Belgium,Nigeria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,87
2014,201411,Exports,Belgium,Togo,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15038
2014,201411,Exports,Belgium,Jordan,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,221542
2014,201411,Exports,Belgium,China,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,132731
2014,201411,Exports,Belgium,Slovakia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,8056
2014,201411,Exports,Belgium,Lithuania,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,5218
2014,201411,Exports,Belgium,Maldives,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,1963
2014,201411,Exports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,406
2014,201411,Exports,Belgium,Guinea,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,15816
2014,201411,Exports,Belgium,Côte d'Ivoire,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,9840
2014,201403,Exports,Belgium,French Polynesia,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,32202
2014,201407,Imports,Belgium,Luxembourg,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,2586
2014,201407,Exports,Belgium,Grenada,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,112013
2014,201406,Exports,Belgium,Czech Rep.,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,22545
2014,201401,Exports,Belgium,Grenada,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,111056
2014,201401,Exports,Belgium,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,573299
2014,201409,Exports,Belgium,Philippines,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,137101
2014,201410,Exports,Belgium,France,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,14552257
2014,201401,Exports,Belgium,Haiti,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,110277
2014,201409,Exports,Belgium,Qatar,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,89637
2014,201407,Exports,Belgium,Guinea,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,386667
2014,201401,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,402,17119
2014,201405,Exports,Belgium,Netherlands,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,15958545
2014,201401,Exports,Belgium,Hungary,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,16094
2014,201409,Exports,Belgium,Romania,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,264949
2014,201407,Exports,Belgium,"China, Hong Kong SAR",Milk and cream; concentrated or containing added sugar or other sweetening matter,402,953854
2014,201406,Exports,Belgium,Austria,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,205218
2014,201405,Imports,Belgium,United States of America,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,23798
2014,201409,Exports,Belgium,Gabon,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,155393
2014,201403,Exports,Belgium,Italy,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,3040102
2014,201409,Exports,Belgium,Georgia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,50769
2014,201407,Imports,Belgium,Poland,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,145926
2014,201401,Exports,Belgium,Indonesia,Milk and cream; concentrated or containing added sugar or other sweetening matter,402,8213811
2014,201407,Imports,Belgium,Bulgaria,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,206
2014,201408,Imports,Belgium,Luxembourg,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,424412
2014,201401,Exports,Belgium,Finland,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,3
2014,201404,Exports,Belgium,Denmark,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,401,216819
